longitude,latitude,month,month_name
-100.227328,33.133431,6,06 June
-96.965863,18.882389,7,07 July
-97.014929,32.311411,8,08 August
-85.106564,34.989871,8,08 August
-75.863067,45.363005,8,08 August
-84.904225,45.925011,8,08 August
-76.733432,39.007501,9,09 September
-76.66764,39.062813,9,09 September
-95.419722,29.0425,9,09 September
-94.490513000000007,32.68438,9,09 September
-95.419722,29.0425,9,09 September
-79.769352,43.68947,9,09 September
-64.618661,46.389245,9,09 September
-64.618661,46.389245,9,09 September
-100.963462,40.649492,9,09 September
-100.963424,40.649491,9,09 September
-100.963444,40.64949,9,09 September
-100.963447,40.649491,9,09 September
-93.12335,31.508533,9,09 September
-95.434386,29.033858,9,09 September
-90.423611,47.82351,9,09 September
-82.530186,42.655867,9,09 September
-74.518,40.67235,9,09 September
-96.642414,32.81435,10,10 October
-97.758602,30.417984,10,10 October
-96.700879,32.898133,10,10 October
-82.370638,35.544421,10,10 October
-97.698227,30.209702,10,10 October
-104.61014,38.284479,10,10 October
-95.419722,29.0425,11,11 November
-94.101846,30.086046,11,11 November
-95.419722,29.0425,12,12 December
-95.419722,29.0425,12,12 December
-60.91221,14.50857,3,03 March
-60.91221,14.50857,4,04 April
-60.9389,14.7554,5,05 May
-103.894625,30.588211,6,06 June
-98.292273,34.780347,6,06 June
-76.852233,38.997118,7,07 July
-82.370611,35.544437,8,08 August
-82.370626,35.544439,8,08 August
-97.109358,33.242657,8,08 August
-96.760096,32.930831,8,08 August
-93.777121,32.30734,8,08 August
-102.394032,30.142408,8,08 August
-94.358822,36.169246,8,08 August
-103.650556,30.351667,8,08 August
-82.37062,35.544431,9,09 September
-82.37062,35.544436,9,09 September
-86.158552,34.205664,9,09 September
-97.758536,30.417972,9,09 September
-96.705698,32.970727,9,09 September
-83.372699,33.948107,9,09 September
-94.09089,32.7024,9,09 September
-82.765484,43.074471,9,09 September
-94.400478,31.046583,9,09 September
-76.67405,39.030375,9,09 September
-76.67405,39.030375,9,09 September
-97.758602,30.417984,10,10 October
-97.648712,30.411814,10,10 October
-86.158552,34.205664,10,10 October
-97.758536,30.417972,10,10 October
-96.081946,36.140089,10,10 October
-95.419855,29.042592,12,12 December
-94.815908,30.004966,3,03 March
-96.857758,30.455485,4,04 April
-99.712554,29.495232,9,09 September
-98.123064,26.183685,10,10 October
-98.144171,27.226987,10,10 October
-88.172623,47.457132,10,10 October
-97.758536,30.417972,11,11 November
-60.91221,14.50857,3,03 March
-60.91221,14.50857,3,03 March
-60.91221,14.50857,3,03 March
-60.91221,14.50857,3,03 March
-106.758933,32.28074,7,07 July
-80.579511,35.408752,7,07 July
-84.555426,39.192275,8,08 August
-94.721873,33.031793,8,08 August
-51.886,3.802,8,08 August
-81.739698,40.793772,8,08 August
-81.331219,40.963669,8,08 August
-81.331219,40.963669,9,09 September
-93.125867,31.505717,9,09 September
-93.125867,31.505717,9,09 September
-88.930435,37.376226,9,09 September
-97.758536,30.417972,10,10 October
-87.07125,45.931352,10,10 October
-97.758536,30.417972,11,11 November
-93.738849,32.491567,11,11 November
-53.21224,3.62116,11,11 November
-97.758536,30.417972,12,12 December
-83.204445,8.699167,2,02 February
-102.13855,26.8775,6,06 June
-102.01695,26.80562,6,06 June
-102.01695,26.80562,6,06 June
-102.13855,26.8775,6,06 June
-102.01695,26.80562,6,06 June
-84.218611,30.657778,8,08 August
-84.076944,30.855,8,08 August
-102.01695,26.80562,9,09 September
-102.01695,26.80562,9,09 September
-97.75161,30.265036,9,09 September
-95.666667,49.233333,10,10 October
-86.644192,36.022863,11,11 November
-96.625838,34.488703,6,06 June
-80.13,43.54,7,07 July
-80.13,43.54,7,07 July
-80.8246,33.8279,8,08 August
-80.8033,33.8335,8,08 August
-80.819,33.831,8,08 August
-74.484264,40.563172,8,08 August
-80.771049,43.126866,8,08 August
-104.552993,32.140874,8,08 August
-73.829439,40.940382,9,09 September
-73.829439,40.940382,9,09 September
-80.824,33.823,9,09 September
-80.8635,33.8329,9,09 September
-80.819,33.831,9,09 September
-80.87,33.814,9,09 September
-80.818,33.829,9,09 September
-80.8254,33.8206,9,09 September
-80.822,33.823,9,09 September
-80.818,33.829,9,09 September
-80.8254,33.8206,9,09 September
-80.822,33.823,9,09 September
-80.819,33.83,9,09 September
-80.8254,33.8206,9,09 September
-80.818,33.829,9,09 September
-80.6421,33.7627,9,09 September
-80.818,33.829,9,09 September
-80.818,33.829,9,09 September
-80.6421,33.7627,9,09 September
-80.8254,33.8206,9,09 September
-80.8658,33.809,9,09 September
-80.6411,33.7639,9,09 September
-80.8254,33.8206,9,09 September
-80.818,33.829,9,09 September
-80.818,33.829,9,09 September
-70.56,41.63,9,09 September
-70.56,41.63,9,09 September
-70.65,41.53,9,09 September
-70.67,41.53,9,09 September
-70.65,41.53,9,09 September
-70.65,41.53,9,09 September
-70.54,41.61,9,09 September
-70.54,41.61,9,09 September
-70.54,41.61,9,09 September
-70.65,41.53,9,09 September
-70.65,41.53,9,09 September
-70.65,41.53,9,09 September
-70.65,41.53,9,09 September
-70.65,41.53,9,09 September
-70.662388000000007,41.523872,9,09 September
-70.671797,41.526933,9,09 September
-80.819,33.831,10,10 October
-80.8232,33.8281,10,10 October
-80.8635,33.8329,10,10 October
-80.822,33.823,10,10 October
-80.818,33.829,10,10 October
-96.926147,36.707538,10,10 October
-97.758544,30.417989,11,11 November
-88.824167,33.455556,11,11 November
-89.464996,20.101,7,07 July
-89.464996,20.101,7,07 July
-89.464996,20.101,7,07 July
-89.464996,20.101,7,07 July
-89.464996,20.101,7,07 July
-89.464996,20.101,7,07 July
-89.464996,20.101,7,07 July
-89.464996,20.101,7,07 July
-89.464996,20.101,7,07 July
-89.464996,20.101,7,07 July
-89.464996,20.101,7,07 July
-89.464996,20.101,7,07 July
-89.464996,20.101,7,07 July
-89.464996,20.101,7,07 July
-89.464996,20.101,7,07 July
-89.464996,20.101,7,07 July
-89.464996,20.101,7,07 July
-89.464996,20.101,7,07 July
-89.464996,20.101,7,07 July
-89.464996,20.101,7,07 July
-89.464996,20.101,7,07 July
-89.464996,20.101,7,07 July
-89.464996,20.101,7,07 July
-89.464996,20.101,7,07 July
-89.464996,20.101,7,07 July
-89.464996,20.101,7,07 July
-89.464996,20.101,7,07 July
-89.464996,20.101,7,07 July
-88.733611,33.429722,8,08 August
-88.733611,33.429722,8,08 August
-88.735556,33.511389,9,09 September
-88.735556,33.511389,9,09 September
-76.40637,44.858747,9,09 September
-84.240987,41.731507,9,09 September
-89.464996,20.101,10,10 October
-88.664722,18.290833,2,02 February
-85.31,10.97,3,03 March
-106.333359,32.779026,7,07 July
-83.191405,9.92573,9,09 September
-97.439478,35.222567,9,09 September
-88.664722,18.290833,11,11 November
-85.63,10.82,12,12 December
-84.31528,10.053638,4,04 April
-83.063523,9.822795,5,05 May
-85.47,10.89,8,08 August
-106.333359,32.779026,8,08 August
-106.333359,32.779026,8,08 August
-106.333359,32.779026,8,08 August
-106.314209,32.868805,9,09 September
-79.33023,43.631934,9,09 September
-115.019167,32.95,9,09 September
-83.397802,8.546089,10,10 October
-82.461111,32.5375,10,10 October
-106.314209,32.868805,10,10 October
-106.314209,32.868805,10,10 October
-106.314209,32.868805,10,10 October
-106.314209,32.868805,10,10 October
-79.33023,43.631934,10,10 October
-95.854712,36.269539,10,10 October
-85.982337,41.990885,10,10 October
-85.39,10.88,1,01 January
-106.72836,34.74089,3,03 March
-106.457245,35.063936,4,04 April
-85.46,11,8,08 August
-84.232688,32.072386,8,08 August
-84.155741,31.578507,8,08 August
-84.232688,32.072386,8,08 August
-95.980818,36.747311,8,08 August
-75.339876,44.813529,9,09 September
-100.519871,36.816137,9,09 September
-85.46,11,10,10 October
-94.963017,36.693687,10,10 October
-89.355722,17.871719,11,11 November
-66.490278,18.171944,6,06 June
-66.490278,18.171944,6,06 June
-66.490278,18.171944,6,06 June
-66.490278,18.171944,6,06 June
-66.490278,18.171944,6,06 June
-66.490278,18.171944,6,06 June
-66.490278,18.171944,6,06 June
-66.491944,18.1725,6,06 June
-99.225373,35.432109,6,06 June
-72.18,46.09,7,07 July
-95.264137,36.620364,7,07 July
-67.07,45.08,8,08 August
-81.974838,33.47097,8,08 August
-81.366667,44.5,8,08 August
-72.45,45.65,9,09 September
-80.14,43.54,9,09 September
-73.09,45.69,9,09 September
-80.14,43.54,9,09 September
-87.039167,33.057778,9,09 September
-98.94952,34.697291,9,09 September
-99.24924,37.55443,10,10 October
-85.682682,9.984868,6,06 June
-116.839167,34.338167,7,07 July
-96.595,39.102,9,09 September
-96.595,39.102,9,09 September
-96.605833,39.102167,10,10 October
-96.605833,39.102167,10,10 October
-96.605833,39.102167,10,10 October
-96.605833,39.102167,10,10 October
-96.605833,39.102167,10,10 October
-96.605833,39.102167,10,10 October
-96.605833,39.102167,10,10 October
-96.605833,39.102167,10,10 October
-96.595667,39.104333,7,07 July
-96.605833,39.102167,7,07 July
-80.41,42.58,8,08 August
-96.595833,39.104667,9,09 September
-96.683167,39.201667,9,09 September
-96.595833,39.104667,9,09 September
-96.595833,39.104667,9,09 September
-96.683167,39.201667,9,09 September
-96.595833,39.104667,9,09 September
-96.683167,39.201667,9,09 September
-96.595833,39.104667,9,09 September
-96.683167,39.201667,9,09 September
-96.683167,39.201667,9,09 September
-96.595833,39.104667,9,09 September
-85.124627,46.629118,9,09 September
-88.454006,47.246592,9,09 September
-96.595833,39.104667,10,10 October
-96.595833,39.104667,11,11 November
-82.456389,32.520833,6,06 June
-80.14,43.54,8,08 August
-80.14,43.54,8,08 August
-80.14,43.54,8,08 August
-80.14,43.54,8,08 August
-112.163,36.102,9,09 September
-80.14,43.54,9,09 September
-88.454006,47.246592,9,09 September
-80.14,43.54,10,10 October
-80.14,43.54,10,10 October
-80.14,43.54,10,10 October
-88.828889,33.379722,6,06 June
-85.383266,10.366668,1,01 January
-83.24777,8.680677,3,03 March
-83.232314,8.690608,3,03 March
-83.232314,8.690608,3,03 March
-83.232314,8.690608,3,03 March
-85.402787,10.011244,4,04 April
-85.866391,41.904467,6,06 June
-116.411,32.872,8,08 August
-116.411,32.872,8,08 August
-87.819444,30.416111,10,10 October
-87.819444,30.416111,10,10 October
-87.830833,30.228611,10,10 October
-68.29,47.373,9,09 September
-86.026219,35.876235,10,10 October
-86.026219,35.876235,10,10 October
-86.026219,35.876235,10,10 October
-86.026219,35.876235,10,10 October
-84.871361,45.919763,8,08 August
-84.871361,45.919763,8,08 August
-68.222,47.358,8,08 August
-84.28336,45.633825,9,09 September
-68.222,47.358,9,09 September
-68.222,47.358,9,09 September
-68.222,47.358,9,09 September
-68.222,47.358,9,09 September
-68.222,47.358,9,09 September
-68.29,47.373,9,09 September
-68.222,47.358,9,09 September
-68.222,47.358,9,09 September
-88.454006,47.246592,10,10 October
-85.750545,41.859698,10,10 October
-92.334072,38.951705,9,09 September
-87.830833,30.228611,10,10 October
-86.639069,41.855433,10,10 October
-84.608124,9.774233,6,06 June
-93.588889,32.488611,8,08 August
-93.591389,32.483333,8,08 August
-93.591389,32.483333,8,08 August
-93.588889,32.488611,8,08 August
-85.847638,41.904362,9,09 September
-68.222,47.358,9,09 September
-87.830833,30.228611,10,10 October
-85.351913,10.776784,6,06 June
-87.469444,31.723056,7,07 July
-81.1333,41.7167,9,09 September
-85.254128,45.139994,9,09 September
-85.254128,45.139994,9,09 September
-88.454006,47.246592,9,09 September
-88.454006,47.246592,9,09 September
-88.454006,47.246592,9,09 September
-85.866391,41.904467,10,10 October
-83.283128,8.759387,3,03 March
-84.79662,10.276723,8,08 August
-87.830833,30.228611,8,08 August
-84.994966,10.610459,9,09 September
-68.716698,18.6667,11,11 November
-68.716698,18.6667,11,11 November
-85.731015,10.901925,5,05 May
-83.742005,10.64405,8,08 August
-85.847638,41.904362,8,08 August
-93.088056,29.945,9,09 September
-93.088056,29.945,9,09 September
-93.260833,30.312222,9,09 September
-93.088056,29.945,9,09 September
-93.088056,29.945,9,09 September
-93.088056,29.945,9,09 September
-83.742005,10.64405,10,10 October
-84.132806,9.387728,10,10 October
-84.132806,9.387728,10,10 October
-84.132806,9.387728,10,10 October
-89.297778,30.666667,10,10 October
-89.297778,30.666667,10,10 October
-85.429477,10.992609,11,11 November
-83.591289,8.480171,12,12 December
-83.566714,8.679096,6,06 June
-83.566714,8.679096,6,06 June
-84.608119,9.767453,6,06 June
-84.788847,10.893812,6,06 June
-85.429477,10.992609,7,07 July
-83.566714,8.679096,7,07 July
-83.566714,8.679096,7,07 July
-83.566714,8.679096,7,07 July
-85.629722,34.383611,9,09 September
-93.088056,29.945,10,10 October
-82.792936,8.891473,3,03 March
-84.012223,10.059448,6,06 June
-84.050228,10.401256,7,07 July
-84.132806,9.387728,7,07 July
-85.429477,10.992609,7,07 July
-85.429477,10.992609,7,07 July
-85.429477,10.992609,7,07 July
-53.67837,5.00471,7,07 July
-53.67837,5.00471,7,07 July
-53.67837,5.00471,7,07 July
-53.67837,5.00471,7,07 July
-53.67837,5.00471,7,07 July
-53.67837,5.00471,7,07 July
-53.67837,5.00471,7,07 July
-53.67837,5.00471,7,07 July
-53.67837,5.00471,7,07 July
-53.67837,5.00471,7,07 July
-53.67837,5.00471,7,07 July
-53.67837,5.00471,7,07 July
-53.67837,5.00471,7,07 July
-53.67837,5.00471,7,07 July
-53.67837,5.00471,7,07 July
-53.67837,5.00471,7,07 July
-53.67837,5.00471,7,07 July
-53.67837,5.00471,7,07 July
-53.67837,5.00471,7,07 July
-53.67837,5.00471,7,07 July
-53.67837,5.00471,7,07 July
-53.67837,5.00471,7,07 July
-53.67837,5.00471,7,07 July
-53.67837,5.00471,7,07 July
-53.67837,5.00471,7,07 July
-53.67837,5.00471,7,07 July
-53.67837,5.00471,7,07 July
-53.67837,5.00471,7,07 July
-53.67837,5.00471,7,07 July
-53.67837,5.00471,7,07 July
-53.67837,5.00471,7,07 July
-53.67837,5.00471,7,07 July
-53.67837,5.00471,7,07 July
-53.67837,5.00471,7,07 July
-53.67837,5.00471,7,07 July
-53.67837,5.00471,7,07 July
-53.67837,5.00471,7,07 July
-84.132806,9.387728,8,08 August
-83.716512,10.594274,8,08 August
-83.716512,10.594274,8,08 August
-106.880603,40.293314,10,10 October
-82.836438,8.949445,12,12 December
-80.8833,41.6167,9,09 September
-83.566714,8.679096,10,10 October
-85.429477,10.992609,1,01 January
-85.429477,10.992609,1,01 January
-85.429477,10.992609,1,01 January
-85.429477,10.992609,1,01 January
-85.982337,41.990885,7,07 July
-85.429477,10.992609,7,07 July
-85.429477,10.992609,7,07 July
-85.429477,10.992609,7,07 July
-85.429477,10.992609,7,07 July
-85.429477,10.992609,7,07 July
-82.955867,8.795974,7,07 July
-86.194709,41.891299,10,10 October
-85.429477,10.992609,11,11 November
-85.429477,10.992609,11,11 November
-85.429477,10.992609,11,11 November
-85.573539,10.865507,12,12 December
-85.471332,10.928272,6,06 June
-81.2578,40.9067,6,06 June
-85.541069,10.983166,11,11 November
-85.541069,10.983166,11,11 November
-85.541069,10.983166,11,11 November
-82.955867,8.795974,11,11 November
-85.541069,10.983166,11,11 November
-85.541069,10.983166,11,11 November
-85.541069,10.983166,11,11 November
-85.541069,10.983166,12,12 December
-84.011307,10.063063,2,02 February
-84.011307,10.063063,2,02 February
-97.7431,30.2672,2,02 February
-81.241761,31.477446,8,08 August
-81.241761,31.477446,8,08 August
-81.241761,31.477446,8,08 August
-81.241761,31.477446,8,08 August
-81.241761,31.477446,8,08 August
-81.0657,41.5476,9,09 September
-81.0657,41.5476,9,09 September
-83.89,39.69,9,09 September
-80.4681,25.5236,11,11 November
-85.454435,11.063041,2,02 February
-84.0091,10.431958,3,03 March
-106.77778,32.31222,6,06 June
-110.269907,31.475908,6,06 June
-84.011307,10.063063,8,08 August
-81.1757,41.4261,9,09 September
-81.0657,41.5476,9,09 September
-81.0657,41.5476,9,09 September
-81.3875,41.5191,10,10 October
-84.178152,10.260295,4,04 April
-61.45619,16.23001,12,12 December
-61.73797,16.05111,3,03 March
-85.615491,10.83641,5,05 May
-61.73625,16.32225,5,05 May
-61.73625,16.32225,6,06 June
-83.377936,33.960948,8,08 August
-83.377936,33.960948,8,08 August
-61.45619,16.23001,8,08 August
-85.615491,10.83641,1,01 January
-80.366166,25.1804,3,03 March
-95.074,29.583,7,07 July
-95.074,29.583,7,07 July
-95.074,29.583,7,07 July
-61.45406,16.50111,7,07 July
-95.074,29.583,8,08 August
-95.074,29.583,8,08 August
-80.10949,37.38263,9,09 September
-82.87153,30.988542,9,09 September
-95.074,29.583,9,09 September
-95.074,29.583,9,09 September
-95.074,29.583,9,09 September
-95.074,29.583,9,09 September
-95.074,29.583,9,09 September
-95.074,29.583,9,09 September
-61.26912,16.22857,9,09 September
-61.7374,16.14149,9,09 September
-61.26912,16.22857,9,09 September
-61.26912,16.22857,9,09 September
-72.123816,41.953431,10,10 October
-83.591289,8.480171,1,01 January
-83.591289,8.480171,1,01 January
-83.433481,33.883412,7,07 July
-84.178152,10.260295,8,08 August
-80.13421,37.0818,8,08 August
-83.433481,33.883412,8,08 August
-80.25532,37.16847,9,09 September
-85.615491,10.83641,4,04 April
-83.514331,33.737344,6,06 June
-85.615491,10.83641,7,07 July
-85.615491,10.83641,7,07 July
-96.974983,32.850327,7,07 July
-96.974983,32.850327,7,07 July
-96.974983,32.850327,7,07 July
-96.974983,32.850327,7,07 July
-96.974983,32.850327,7,07 July
-96.974983,32.850327,7,07 July
-96.974983,32.850327,7,07 July
-96.974983,32.850327,7,07 July
-83.377936,33.960948,7,07 July
-83.465399,33.960917,7,07 July
-112.074037,33.448377,7,07 July
-112.074037,33.448377,7,07 July
-83.591289,8.480171,8,08 August
-83.591289,8.480171,8,08 August
-72.116,43.597873,8,08 August
-83.465399,33.960917,8,08 August
-83.465399,33.960917,8,08 August
-83.465399,33.960917,8,08 August
-83.377936,33.960948,8,08 August
-83.465399,33.960917,8,08 August
-83.465399,33.960917,8,08 August
-85.189884,34.288198,8,08 August
-83.465399,33.960917,8,08 August
-83.465399,33.960917,8,08 August
-83.465399,33.960917,8,08 August
-83.465399,33.960917,8,08 August
-83.465399,33.960917,8,08 August
-83.465399,33.960917,8,08 August
-83.465399,33.960917,8,08 August
-88.454006,47.246592,8,08 August
-72.116,43.597873,9,09 September
-83.377936,33.960948,9,09 September
-83.377936,33.960948,9,09 September
-83.377936,33.960948,9,09 September
-83.377936,33.960948,9,09 September
-83.377936,33.960948,9,09 September
-83.377936,33.960948,9,09 September
-83.377936,33.960948,9,09 September
-83.377936,33.960948,9,09 September
-83.377936,33.960948,9,09 September
-87.954143,45.801439,9,09 September
-88.454006,47.246592,9,09 September
-52.34837,4.83008,10,10 October
-85.615491,10.83641,3,03 March
-85.615491,10.83641,5,05 May
-84.808074,10.305187,6,06 June
-84.808074,10.305187,6,06 June
-84.808074,10.305187,6,06 June
-85.615491,10.83641,7,07 July
-85.615491,10.83641,7,07 July
-85.615491,10.83641,7,07 July
-85.615491,10.83641,7,07 July
-85.615491,10.83641,7,07 July
-85.615491,10.83641,7,07 July
-85.286009,10.75348,7,07 July
-85.286009,10.75348,7,07 July
-85.286009,10.75348,7,07 July
-85.286009,10.75348,7,07 July
-85.286009,10.75348,7,07 July
-85.286009,10.75348,7,07 July
-85.286009,10.75348,7,07 July
-106.313084,40.859697,8,08 August
-72.116,43.597873,10,10 October
-85.615491,10.83641,11,11 November
-85.615491,10.83641,11,11 November
-85.348394,10.819289,11,11 November
-85.615491,10.83641,12,12 December
-85.615491,10.83641,12,12 December
-84.808074,10.305187,12,12 December
-84.808074,10.305187,12,12 December
-84.808074,10.305187,12,12 December
-83.367332,33.951168,5,05 May
-85.615491,10.83641,6,06 June
-85.615491,10.83641,6,06 June
-85.615491,10.83641,7,07 July
-84.808074,10.305187,7,07 July
-83.377936,33.960948,7,07 July
-72.116,43.597873,9,09 September
-72.116,43.597873,9,09 September
-72.116,43.597873,9,09 September
-72.116,43.597873,9,09 September
-72.116,43.597873,9,09 September
-72.116,43.597873,9,09 September
-72.116,43.597873,9,09 September
-83.110148,34.28705,9,09 September
-83.588565,8.479267,11,11 November
-85.615491,10.83641,12,12 December
-85.615491,10.83641,12,12 December
-85.615491,10.83641,12,12 December
-85.615491,10.83641,12,12 December
-85.615491,10.83641,12,12 December
-85.615491,10.83641,12,12 December
-85.615491,10.83641,12,12 December
-85.615491,10.83641,12,12 December
-85.615491,10.83641,12,12 December
-85.615491,10.83641,12,12 December
-85.615491,10.83641,12,12 December
-85.615491,10.83641,12,12 December
-85.615491,10.83641,12,12 December
-85.615491,10.83641,12,12 December
-85.615491,10.83641,12,12 December
-85.615491,10.83641,12,12 December
-85.615491,10.83641,12,12 December
-85.615491,10.83641,12,12 December
-85.615491,10.83641,12,12 December
-85.615491,10.83641,12,12 December
-85.615491,10.83641,12,12 December
-85.615491,10.83641,12,12 December
-85.615491,10.83641,12,12 December
-85.615491,10.83641,12,12 December
-85.615491,10.83641,12,12 December
-85.615491,10.83641,12,12 December
-85.615491,10.83641,12,12 December
-85.615491,10.83641,12,12 December
-85.615491,10.83641,12,12 December
-85.615491,10.83641,12,12 December
-85.615491,10.83641,12,12 December
-85.615491,10.83641,12,12 December
-85.615491,10.83641,12,12 December
-85.615491,10.83641,12,12 December
-85.615491,10.83641,12,12 December
-85.615491,10.83641,12,12 December
-85.615491,10.83641,12,12 December
-85.615491,10.83641,12,12 December
-85.615491,10.83641,12,12 December
-85.615491,10.83641,12,12 December
-84.808074,10.305187,12,12 December
-84.808074,10.305187,12,12 December
-84.808074,10.305187,12,12 December
-85.615491,10.83641,12,12 December
-84.808074,10.305187,12,12 December
-84.808074,10.305187,12,12 December
-84.808074,10.305187,12,12 December
-84.808074,10.305187,12,12 December
-84.808074,10.305187,12,12 December
-84.808074,10.305187,12,12 December
-84.808074,10.305187,12,12 December
-84.808074,10.305187,12,12 December
-84.808074,10.305187,12,12 December
-84.808074,10.305187,12,12 December
-84.808074,10.305187,12,12 December
-84.808074,10.305187,12,12 December
-84.808074,10.305187,12,12 December
-84.808074,10.305187,12,12 December
-84.808074,10.305187,12,12 December
-84.28416,33.260869,7,07 July
-84.28416,33.260869,7,07 July
-94.875771,32.37175,7,07 July
-72.116,43.597873,8,08 August
-72.116,43.597873,8,08 August
-72.116,43.597873,8,08 August
-84.28416,33.260869,8,08 August
-74.91225,39.17847,9,09 September
-72.116,43.597873,9,09 September
-72.116,43.597873,9,09 September
-72.090412,42.10759,9,09 September
-72.116,43.597873,9,09 September
-72.116,43.597873,9,09 September
-72.116,43.597873,9,09 September
-83.525507,33.874802,9,09 September
-83.525507,33.874802,9,09 September
-83.525507,33.874802,9,09 September
-83.525507,33.874802,9,09 September
-83.525507,33.874802,9,09 September
-83.525507,33.874802,9,09 September
-83.525507,33.874802,9,09 September
-83.52556,33.874508,9,09 September
-83.52556,33.874508,9,09 September
-83.525507,33.874802,9,09 September
-83.525507,33.874802,9,09 September
-83.525507,33.874802,9,09 September
-83.525507,33.874802,9,09 September
-83.525507,33.874802,9,09 September
-83.525507,33.874802,9,09 September
-83.52556,33.874508,9,09 September
-83.525507,33.874802,9,09 September
-83.525507,33.874802,9,09 September
-83.525507,33.874802,9,09 September
-83.525507,33.874802,9,09 September
-83.525507,33.874802,9,09 September
-83.525507,33.874802,9,09 September
-83.525507,33.874802,9,09 September
-83.525507,33.874802,9,09 September
-83.525507,33.874802,9,09 September
-83.525507,33.874802,9,09 September
-83.525507,33.874802,9,09 September
-83.525507,33.874802,9,09 September
-83.525507,33.874802,9,09 September
-83.525507,33.874802,9,09 September
-83.525507,33.874802,9,09 September
-83.525507,33.874802,9,09 September
-83.525507,33.874802,9,09 September
-83.525507,33.874802,9,09 September
-83.525507,33.874802,9,09 September
-83.525507,33.874802,9,09 September
-83.525507,33.874802,9,09 September
-83.525507,33.874802,9,09 September
-83.525507,33.874802,9,09 September
-72.92861,41.30806,10,10 October
-74.91225,39.17847,10,10 October
-88.78866,33.45484,8,08 August
-106.77778,32.31222,8,08 August
-72.116,43.597873,9,09 September
-88.78866,33.45484,9,09 September
-72.116,43.597873,10,10 October
-72.116,43.597873,10,10 October
-71.804752,41.372944,8,08 August
-74.64766,39.64178,9,09 September
-83.367332,33.951168,9,09 September
-74.64766,39.64178,10,10 October
-73.062608,41.442874,10,10 October
-82.597385,39.187015,10,10 October
-74.82711,39.28928,11,11 November
-74.91225,39.17847,11,11 November
-74.64766,39.64178,11,11 November
-74.64766,39.64178,11,11 November
-74.82711,39.28928,11,11 November
-74.64766,39.64178,11,11 November
-84.28159,33.265392,7,07 July
-107.75864,32.268698,8,08 August
-84.28416,33.260869,9,09 September
-84.28416,33.260869,9,09 September
-84.28416,33.260869,9,09 September
-80.4475,25.08611,10,10 October
-61.399592,10.641441,4,04 April
-84.39376,42.820625,7,07 July
-70.698772,41.388775,8,08 August
-70.66939628318384,41.519953729087206,8,08 August
-84.39376,42.820625,8,08 August
-84.39376,42.820625,9,09 September
-84.39376,42.820625,9,09 September
-84.39376,42.820625,9,09 September
-61.4,10.63,10,10 October
-61.4,10.63,10,10 October
-61.399592,10.641441,10,10 October
-61.4201,10.6629,10,10 October
-61.399592,10.641441,10,10 October
-61.4,10.63,10,10 October
-61.399592,10.641441,10,10 October
-61.4,10.63,10,10 October
-61.4,10.63,10,10 October
-61.399592,10.641441,11,11 November
-61.399592,10.641441,11,11 November
-94.740489,32.500704,7,07 July
-84.592831,42.662049,9,09 September
-90.093128,29.961315,6,06 June
-90.093128,29.961315,6,06 June
-90.130074,29.947426,6,06 June
-90.093128,29.961315,6,06 June
-90.093128,29.961315,6,06 June
-90.093128,29.961315,6,06 June
-90.093128,29.961315,6,06 June
-90.093128,29.961315,6,06 June
-90.130074,29.947426,6,06 June
-90.093128,29.961315,6,06 June
-90.130074,29.947426,6,06 June
-90.093128,29.961315,6,06 June
-90.093128,29.961315,6,06 June
-90.093128,29.961315,6,06 June
-90.093128,29.961315,6,06 June
-90.093128,29.961315,6,06 June
-90.093128,29.961315,6,06 June
-90.093128,29.961315,6,06 June
-90.093128,29.961315,6,06 June
-90.093128,29.961315,6,06 June
-90.093128,29.961315,7,07 July
-90.441472,30.002704,7,07 July
-90.093128,29.961315,7,07 July
-90.093128,29.961315,7,07 July
-84.592831,42.662049,7,07 July
-96.134224,19.173773,7,07 July
-73.310673,41.631484,11,11 November
-61.399592,10.641441,4,04 April
-72.116,43.597873,9,09 September
-74.91225,39.17847,1,01 January
-74.91225,39.17847,1,01 January
-84.247212,43.615582,1,01 January
-61.4049,10.6524,8,08 August
-61.4049,10.6524,8,08 August
-103.205227,34.404799,8,08 August
-73.310673,41.631484,10,10 October
-84.176636,42.997805,10,10 October
-84.176636,42.997805,10,10 October
-84.176636,42.997805,10,10 October
-84.483865,42.736979,10,10 October
-84.483865,42.736979,10,10 October
-84.483865,42.736979,10,10 October
-84.176636,42.997805,10,10 October
-73.310673,41.631484,8,08 August
-79.27616,33.1185,7,07 July
-79.27616,33.1185,7,07 July
-79.27616,33.1185,7,07 July
-79.27616,33.1185,7,07 July
-79.27616,33.1185,7,07 July
-79.27616,33.1185,7,07 July
-79.27616,33.1185,7,07 July
-79.27616,33.1185,7,07 July
-79.27616,33.1185,8,08 August
-79.27616,33.1185,8,08 August
-79.27616,33.1185,8,08 August
-79.27616,33.1185,8,08 August
-104.22833,32.42056,7,07 July
-102.939052,29.574641,7,07 July
-83.367332,33.951168,10,10 October
-84.443584,42.579203,10,10 October
-84.443584,42.579203,9,09 September
-83.881608,41.743662,9,09 September
-84.443584,42.579203,9,09 September
-84.443584,42.579203,9,09 September
-84.443584,42.579203,9,09 September
-84.443584,42.579203,9,09 September
-84.483865,42.736979,10,10 October
-84.483865,42.736979,10,10 October
-84.483865,42.736979,10,10 October
